CAD CDW ID,CAD Event Number,General Offense Number,Event Clearance Code,Event Clearance Description,Event Clearance SubGroup,Event Clearance Group,Event Clearance Date,Hundred Block Location,District/Sector,Zone/Beat,Census Tract,Longitude,Latitude,Incident Location,Initial Type Description,Initial Type Subgroup,Initial Type Group,At Scene Time,OFFICERS_AT_SCENE
1702622,16000105398,2016105398,74,LICENSE PLATE THEFT OR LOSS,CAR PROWL,CAR PROWL,3/27/16 1:26,E OLIVE ST / BOYLSTON AV,E,E2,8400.1001,-122.32344,47.616364,"(47.616364, -122.32344)","AUTO - THEFT/LOSS, PLATES AND/OR TAB",AUTO THEFTS,AUTO RECOVERIES,3/27/16 0:40,3
1702623,16000105239,2016105239,31,STRONG ARM ROBBERY,ROBBERY,ROBBERY,3/27/16 1:25,24XX BLOCK OF S MORGAN ST,S,S1,11002.3006,-122.29835,47.54453,"(47.54453, -122.29835)",ROBBERY (INCLUDES STRONG ARM),ROBBERY,ROBBERY,3/26/16 21:32,1
1702624,16000105118,2016105118,281,SUSPICIOUS VEHICLE,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,3/27/16 1:31,36XX BLOCK OF 24 AV S,R,R1,10001.1022,-122.30177,47.57112,"(47.57112, -122.30177)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,,1
1702625,16000105464,2016105464,281,SUSPICIOUS VEHICLE,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,3/27/16 1:52,14XX BLOCK OF E PIKE ST,C,C1,7500.2009,-122.31396,47.614117,"(47.614117, -122.31396)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,,2
1702626,16000105461,2016105461,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,3/27/16 1:45,1 AV / BATTERY ST,D,D1,8001.2005,-122.34782,47.614143,"(47.614143, -122.34782)",DETOX - PICKUP (FIRE / POLICE STANDING BY),LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,,3
1702627,16000105460,2016105460,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,3/27/16 1:54,SW TRENTON ST / 20 AV SW,F,F2,11401.2008,-122.35912,47.524696,"(47.524696, -122.35912)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,,2
1702628,16000105457,2016105457,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,3/27/16 1:40,3XX BLOCK OF 2 AV S,K,K3,9200.2028,-122.33081,47.600464,"(47.600464, -122.33081)",DETOX - REQUEST FOR,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,,1
1702629,16000105442,2016105442,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,3/27/16 1:56,9XX BLOCK OF 12 AV,E,E2,8600.1003,-122.31678,47.610977,"(47.610977, -122.31678)",FIGHT - IP - PHYSICAL (NO WEAPONS),DISTURBANCES,DISTURBANCES,,3
1702630,16000105369,2016105369,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,3/27/16 1:37,N 90 ST / NESBIT AV N,N,N3,1800.2002,-122.34349,47.69418,"(47.69418, -122.34349)","NOISE - DIST, GENERAL (CONST, RESID, BALL PLAY)",DISTURBANCES,NOISE DISTURBANCE,,2
1702631,16000105359,2016105359,281,SUSPICIOUS VEHICLE,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,3/27/16 1:46,54XX BLOCK OF GREEN LAKE WY N,H,H3,4600.1013,-122.34008,47.668106,"(47.668106, -122.34008)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,3/27/16 0:23,1
1702632,16000105342,2016105342,181,NARCOTICS ACTIVITY REPORT,NARCOTICS COMPLAINTS,NARCOTICS COMPLAINTS,3/27/16 1:46,3XX BLOCK OF VIRGINIA ST,M,M2,7200.1066,-122.34046,47.612732,"(47.612732, -122.34046)",SUSPICIOUS STOP - OFFICER INITIATED ONVIEW,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,3/26/16 23:08,3
1702633,16000105337,2016105337,244,NOISE DISTURBANCE,DISTURBANCES,DISTURBANCES,3/27/16 1:42,14XX BLOCK OF NW 60 ST,B,B1,4700.3001,-122.37489,47.67236,"(47.67236, -122.37489)","NOISE - DIST, GENERAL (CONST, RESID, BALL PLAY)",DISTURBANCES,NOISE DISTURBANCE,,2
1702634,16000105336,2016105336,244,NOISE DISTURBANCE,DISTURBANCES,DISTURBANCES,3/27/16 1:56,6XX BLOCK OF NW 74 ST,J,J2,2900.3013,-122.36467,47.682526,"(47.682526, -122.36467)","NOISE - DIST, GENERAL (CONST, RESID, BALL PLAY)",DISTURBANCES,NOISE DISTURBANCE,,1
1702635,16000105115,2016105115,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,3/27/16 1:41,M L KING JR WY E / E JOHN ST,C,C3,7700.401,-122.29609,47.620174,"(47.620174, -122.29609)","MOTOR VEHICLE COLLISION, BLOCKING",MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,3/26/16 19:43,2
1702636,16000105484,2016105484,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,3/27/16 2:13,1XX BLOCK OF DENNY WY,Q,Q3,7100.2019,-122.3548,47.6186,"(47.6186, -122.3548)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,,3
1702637,16000105483,2016105483,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,3/27/16 2:10,3XX BLOCK OF 2 AV S,K,K3,9200.2028,-122.33081,47.600464,"(47.600464, -122.33081)",DETOX - REQUEST FOR,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,,3
1702638,16000105476,2016105476,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,3/27/16 2:05,EVANSTON AV N / FREMONT PL N,B,B2,4900.202,-122.35136,47.65148,"(47.65148, -122.35136)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,,3
1702639,16000105474,2016105474,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,3/27/16 2:04,44XX BLOCK OF RAINIER AV S,R,R3,10100.2013,-122.28801,47.563457,"(47.563457, -122.28801)",FIGHT - VERBAL/ORAL (NO WEAPONS),DISTURBANCES,DISTURBANCES,,2
1702640,16000105468,2016105468,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,3/27/16 1:52,1 AV / PIKE ST,M,M1,8100.3003,-122.34002,47.608818,"(47.608818, -122.34002)",DETOX - REQUEST FOR,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,,1
1702641,16000105439,2016105439,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,3/27/16 1:53,103XX BLOCK OF MIDVALE AV N,N,N3,1300.2008,-122.343315,47.704144,"(47.704144, -122.343315)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,,3
1702642,16000105406,2016105406,244,NOISE DISTURBANCE,DISTURBANCES,DISTURBANCES,3/27/16 2:03,79XX BLOCK OF DELRIDGE WY SW,F,F2,11401.1006,-122.36044,47.530975,"(47.530975, -122.36044)",ALARM - AUDIBLE AUTOMOBILE (UNOCC/ANTI-THEFT),ALA®ÕACCHR®ÕCAD,SUSPICIOUS CIRCUMSTANCES,,0
1702643,16000105224,2016105224,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,3/27/16 1:53,89XX BLOCK OF AURORA AV N,N,N3,1800.2003,-122.34456,47.693825,"(47.693825, -122.34456)",TRESPASS,TRESPASS,TRESPASS,3/26/16 21:18,3
1702644,16000105119,2016105119,100,FRAUD (INCLUDING IDENTITY THEFT),FRAUD CALLS,FRAUD CALLS,3/27/16 2:07,28XX BLOCK OF SW BARTON ST,H,H2,11402.1022,-122.36935,47.521038,"(47.521038, -122.36935)","FRAUD - FORGERY,BUNCO, SCAMS, ID THEFT, ETC",FRAUD CALLS,FRAUD CALLS,3/26/16 19:53,1
1702645,16000105463,2016105463,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,3/27/16 2:15,23XX BLOCK OF CALIFORNIA AV SW,W,W1,9600.2012,-122.38651,47.582096,"(47.582096, -122.38651)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,,0
1702646,16000105462,2016105462,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,3/27/16 2:24,RAINIER AV S / S OTHELLO ST,S,S2,11102.3,-122.27027,47.536957,"(47.536957, -122.27027)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,,2
1702647,16000105446,2016105446,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,3/27/16 2:21,3XX BLOCK OF E PIKE ST,H,H1,8400.3004,-122.32735,47.61409,"(47.61409, -122.32735)","BIAS -RACIAL, POLITICAL, SEXUAL MOTIVATION",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,3/27/16 1:33,2
1702648,16000105438,2016105438,440,MOTORIST ASSIST,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,3/27/16 2:28,1XX BLOCK OF NE 45 ST,B,B3,5200.4014,-122.32776,47.661358,"(47.661358, -122.32776)","MOTOR VEHICLE COLLISION, HIT AND RUN",MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,3/27/16 1:26,1
1702649,16000105347,2016105347,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,3/27/16 2:22,1 AV S / S HANFORD ST,O,O1,9300.303,-122.334206,47.575577,"(47.575577, -122.334206)",THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS),OTHER PROPERTY,THEFT,3/26/16 23:18,3
1702650,16000105506,2016105506,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,3/27/16 2:44,BROADWAY / E DENNY WY,E,E2,7500.5004,-122.320854,47.618736,"(47.618736, -122.320854)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,,3
1702651,16000105502,2016105502,242,FIGHT DISTURBANCE,DISTURBANCES,DISTURBANCES,3/27/16 2:46,5XX BLOCK OF 3 AV,K,K2,8100.2043,-122.331085,47.602413,"(47.602413, -122.331085)",FIGHT - IP - PHYSICAL (NO WEAPONS),DISTURBANCES,DISTURBANCES,,1
1702652,16000105501,2016105501,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,3/27/16 2:35,S HENDERSON ST / M L KING JR WY S,S,S2,11700.1015,-122.278984,47.52327,"(47.52327, -122.278984)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,,3
1702653,16000105498,2016105498,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,3/27/16 2:38,1 AV S / S MASSACHUSETTS ST,O,O1,9300.206,-122.3342,47.588226,"(47.588226, -122.3342)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,,4
1702654,16000105492,2016105492,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,3/27/16 2:32,8 AV S / S CLOVERDALE ST,F,F3,11200.204,-122.322914,47.526463,"(47.526463, -122.322914)",SHOTS - IP/JO - INCLUDES HEARD/NO ASSAULT,WEAPONS CALLS,GUN CALLS,,4
1702655,16000105480,2016105480,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,3/27/16 2:41,19XX BLOCK OF BOREN AV,D,D3,7300.2014,-122.33337,47.61733,"(47.61733, -122.33337)",THREATS (INCLS IN-PERSON/BY PHONE/IN WRITING),"THREATS, HARASSMENT","THREATS, HARASSMENT",,3
1702656,16000105456,2016105456,130,PROPERTY DESTRUCTION,PROPERTY DAMAGE,PROPERTY DAMAGE,3/27/16 2:41,1 AV / BLANCHARD ST,H,H2,8002.2006,-122.345215,47.612606,"(47.612606, -122.345215)",FIGHT - VERBAL/ORAL (NO WEAPONS),DISTURBANCES,DISTURBANCES,3/27/16 1:38,1
1702657,16000105264,2016105264,64,SHOPLIFT,THEFT,SHOPLIFTING,3/27/16 2:35,98XX BLOCK OF LAKE CITY WY NE,L,L3,2100.2,-122.30293,47.70072,"(47.70072, -122.30293)",SHOPLIFT - THEFT,SHOPLIFTING,THEFT,3/26/16 23:00,3
1702658,16000105510,2016105510,161,TRESPASS,TRESPASS,TRESPASS,3/27/16 2:55,99XX BLOCK OF HOLMAN RD NW,N,N1,1400.301,-122.36273,47.701393,"(47.701393, -122.36273)",TRESPASS,TRESPASS,TRESPASS,,3
1702659,16000105497,2016105497,201,ALACAD - RESIDENTIAL BURGLARY (FALSE),BURGLARY ALACAD (FALSE),FALSE ALACAD,3/27/16 2:45,103XX BLOCK OF 15 AV NW,N,N1,1600.101,-122.376755,47.70428,"(47.70428, -122.376755)","ALARM - RESIDENTIAL - BURGLARY, SILENT/AUDIBLE",ALACAD,SUSPICIOUS CIRCUMSTANCES,,4
1702660,16000105491,2016105491,244,NOISE DISTURBANCE,DISTURBANCES,DISTURBANCES,3/27/16 2:52,17XX BLOCK OF HARVARD AV,E,E2,7402.2005,-122.32216,47.616978,"(47.616978, -122.32216)","NOISE - DISTURBANCE (PARTY, ETC)",DISTURBANCES,DISTURBANCES,,3
1702661,16000105454,2016105454,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,3/27/16 2:52,WESTERN AV / BATTERY ST,D,D1,8002.2,-122.34868,47.61348,"(47.61348, -122.34868)","MOTOR VEHICLE COLLISION, HIT AND RUN",MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,3/27/16 1:44,1
1702662,16000105244,2016105244,65,THEFT - MISCELLANEOUS,THEFT,OTHER PROPERTY,3/26/16 23:31,8XX BLOCK OF CONVENTION PL,M,M2,8200.101,-122.33144,47.61171,"(47.61171, -122.33144)",THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS),OTHER PROPERTY,THEFT,3/26/16 21:57,2
1702663,16000105513,2016105513,201,ALACAD - RESIDENTIAL BURGLARY (FALSE),BURGLARY ALACAD (FALSE),FALSE ALACAD,3/27/16 3:07,17XX BLOCK OF PALM AV SW,W,W1,9600.5025,-122.38529,47.58724,"(47.58724, -122.38529)","ALARM - RESIDENTIAL - BURGLARY, SILENT/AUDIBLE",ALACAD,SUSPICIOUS CIRCUMSTANCES,,1
1702664,16000105507,2016105507,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,3/27/16 3:04,5XX BLOCK OF 3 AV,K,K2,8100.2043,-122.331085,47.602413,"(47.602413, -122.331085)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,,4
1702665,16000105459,2016105459,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,3/27/16 3:01,ROOSEVELT WY NE / NE 55 ST,U,U1,4400.2027,-122.31737,47.668575,"(47.668575, -122.31737)",SHOTS - IP/JO - INCLUDES HEARD/NO ASSAULT,WEAPONS CALLS,GUN CALLS,3/27/16 1:52,2
1702666,16000105535,2016105535,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,3/27/16 3:22,4 AV / PINE ST,M,M2,8100.2004,-122.33759,47.611206,"(47.611206, -122.33759)","WEAPN-IP/JO-GUN,DEADLY WPN (NO THRT/ASLT/DIST)",WEAPONS CALLS,WEAPONS CALLS,,4
1702667,16000105528,2016105528,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,3/27/16 3:18,E MARGINAL WY S / S NEVADA ST,O,O2,9300.3191,-122.33944,47.565773,"(47.565773, -122.33944)",HAZ - POTENTIAL THRT TO PHYS SAFETY (NO HAZMAT),HAZARDS,HAZARDS,,4
1702668,16000105515,2016105515,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,3/27/16 3:18,32XX BLOCK OF 1 AV S,O,O1,9300.3028,-122.334206,47.57498,"(47.57498, -122.334206)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,,3
1702669,16000105479,2016105479,220,CRISIS COMPLAINT - GENERAL,CRISIS CALL,BEHAVIORAL HEALTH,3/27/16 3:11,NW LEARY WY / 15 AV NW,B,B1,4700.2037,-122.37632,47.663662,"(47.663662, -122.37632)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,3/27/16 2:08,2
1702670,16000105358,2016105358,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,3/27/16 3:18,OCCIDENTAL AV S / YESLER WY,K,K2,8100.1057,-122.33287,47.60172,"(47.60172, -122.33287)",ASLT - WITH OR W/O WEAPONS (NO SHOOTINGS),ASSAULTS,ASSAULTS,3/26/16 23:30,2
1702671,16000105533,2016105533,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,3/27/16 3:26,2 AV / STEWART ST,M,M1,8002.1002,-122.340454,47.610962,"(47.610962, -122.340454)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,,0
1702672,16000105520,2016105520,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,3/27/16 3:20,HARVARD AV / E PINE ST,E,E2,8400.1006,-122.32213,47.615223,"(47.615223, -122.32213)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,,3
1702673,16000105500,2016105500,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,3/27/16 3:27,1 AV / BLANCHARD ST,D,D1,8002.2006,-122.345215,47.612606,"(47.612606, -122.345215)",FIGHT - IP - PHYSICAL (NO WEAPONS),DISTURBANCES,DISTURBANCES,3/27/16 2:32,3
1702674,16000105452,2016105452,63,THEFT - CAR PROWL,CAR PROWL,CAR PROWL,3/27/16 3:24,8XX BLOCK OF 35 AV,C,C3,7800.2018,-122.28829,47.60982,"(47.60982, -122.28829)",THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS),OTHER PROPERTY,THEFT,3/27/16 1:45,2
1702675,16000105382,2016105382,130,PROPERTY DESTRUCTION,PROPERTY DAMAGE,PROPERTY DAMAGE,3/27/16 3:26,38XX BLOCK OF S MYRTLE ST,S,S1,11001.2007,-122.28314,47.538883,"(47.538883, -122.28314)",PROPERTY - DAMAGE,PROPERTY DAMAGE,PROPERTY DAMAGE,3/27/16 0:07,2
1702676,16000105529,2016105529,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,3/27/16 3:39,105XX BLOCK OF MERIDIAN AV N,N,N3,1200.5011,-122.33394,47.70549,"(47.70549, -122.33394)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,,2
1702677,16000105517,2016105517,246,"NOISE DISTURBANCE, RESIDENTIAL",NOISE DISTURBANCE,DISTURBANCES,3/27/16 3:39,1XX BLOCK OF 23 AV,G,G2,8800.3012,-122.30244,47.602158,"(47.602158, -122.30244)","NOISE - DIST, GENERAL (CONST, RESID, BALL PLAY)",DISTURBANCES,NOISE DISTURBANCE,,2
1702678,16000105485,2016105485,63,THEFT - CAR PROWL,CAR PROWL,CAR PROWL,3/27/16 3:32,COLUMBIA ST / POST AV,H,H3,8100.1036,-122.335526,47.60302,"(47.60302, -122.335526)",THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS),OTHER PROPERTY,THEFT,3/27/16 2:21,2
1702679,16000105429,2016105429,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,3/27/16 3:36,BROADWAY E / E JOHN ST,E,E1,7500.5004,-122.32088,47.619904,"(47.619904, -122.32088)",MOTOR VEHICLE COLLISION WITH INJURIES - PRIORITY 1,MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,3/27/16 1:12,1
1702680,16000105546,2016105546,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,3/27/16 3:49,8 AV / BELL ST,D,D2,7200.2001,-122.3405,47.618027,"(47.618027, -122.3405)",DETOX - REQUEST FOR,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,,3
1702681,16000105508,2016105508,73,AUTO RECOVERY,AUTO RECOVERIES,AUTO THEFTS,3/27/16 3:46,16 AV S / S DAKOTA ST,R,R1,10001.2,-122.312645,47.567238,"(47.567238, -122.312645)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,3/27/16 2:41,1
1702682,16000105494,2016105494,281,SUSPICIOUS VEHICLE,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,3/27/16 3:43,29 AV S / S KING ST,G,G3,8900.3028,-122.29507,47.598022,"(47.598022, -122.29507)",AUTO THEFT - VEH THEFT OR THEFT AND RECOVERY,AUTO THEFTS,AUTO RECOVERIES,3/27/16 2:59,1
1702684,16000105475,2016105475,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,3/27/16 3:47,1 AV / BELL ST,D,D1,8002.2004,-122.34651,47.613373,"(47.613373, -122.34651)",MOTOR VEHICLE COLLISION WITH INJURIES - PRIORITY 1,MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,3/27/16 2:00,1
1702685,16000105374,2016105374,30,ARMED ROBBERY,GUN CALLS,ROBBERY,3/27/16 3:43,90XX BLOCK OF DELRIDGE WY SW,F,F2,11402.1007,-122.35963,47.522335,"(47.522335, -122.35963)",ROBBERY - IP/JO (INCLUDES STRONG ARM),ROBBERY,ROBBERY,3/26/16 23:47,1
1702686,16000105298,2016105298,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,3/27/16 3:44,YESLER WY / OCCIDENTAL AV S,K,K2,8100.1057,-122.33287,47.60172,"(47.60172, -122.33287)",SUSPICIOUS STOP - OFFICER INITIATED ONVIEW,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,3/26/16 22:33,0
1702687,16000105240,2016105240,201,ALACAD - RESIDENTIAL BURGLARY (FALSE),BURGLARY ALACAD (FALSE),FALSE ALACAD,3/27/16 3:42,107XX BLOCK OF 11 AV NW,N,N1,1400.4001,-122.37016,47.70673,"(47.70673, -122.37016)","ALARM - RESIDENTIAL - BURGLARY, SILENT/AUDIBLE",ALACAD,SUSPICIOUS CIRCUMSTANCES,3/27/16 1:14,3
1702688,16000105541,2016105541,281,SUSPICIOUS VEHICLE,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,3/27/16 3:56,90XX BLOCK OF SEWARD PARK AV S,H,H1,11800.1014,-122.264496,47.522408,"(47.522408, -122.264496)",SUSPICIOUS STOP - OFFICER INITIATED ONVIEW,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,,1
1702689,16000105478,2016105478,246,"NOISE DISTURBANCE, RESIDENTIAL",NOISE DISTURBANCE,DISTURBANCES,3/27/16 3:58,50XX BLOCK OF 12 AV NE,U,U1,4400.4006,-122.31523,47.66568,"(47.66568, -122.31523)","NOISE - DIST, GENERAL (CONST, RESID, BALL PLAY)",DISTURBANCES,NOISE DISTURBANCE,,1
1702690,16000105432,2016105432,200,ALACAD - COMMERCIAL BURGLARY (FALSE),BURGLARY ALACAD (FALSE),FALSE ALACAD,3/27/16 3:59,9XX BLOCK OF E PIKE ST,H,H2,7500.4016,-122.320114,47.61408,"(47.61408, -122.320114)","ALARM - COMM, SILENT/AUD BURG (INCL BANKS)",ALACAD,SUSPICIOUS CIRCUMSTANCES,,1
1702691,16000105426,2016105426,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,3/27/16 3:51,BOREN AV / E YESLER WY,G,G1,9100.1001,-122.317825,47.601696,"(47.601696, -122.317825)",MOTOR VEHICLE COLLISION WITH INJURIES - PRIORITY 1,MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,3/27/16 1:12,1
1702692,16000105559,2016105559,281,SUSPICIOUS VEHICLE,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,3/27/16 4:12,70XX BLOCK OF E MARGINAL WY S,O,O3,10900.1012,-122.32224,47.539635,"(47.539635, -122.32224)",SUSPICIOUS STOP - OFFICER INITIATED ONVIEW,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,,4
1702693,16000105512,2016105512,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,3/27/16 4:09,15XX BLOCK OF 9 AV,M,M2,8200.1007,-122.33127,47.61268,"(47.61268, -122.33127)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,3/27/16 2:51,2
1702694,16000105511,2016105511,220,CRISIS COMPLAINT - GENERAL,CRISIS CALL,BEHAVIORAL HEALTH,3/27/16 4:06,19XX BLOCK OF 2 AV,H,H2,8002.1002,-122.3411,47.611347,"(47.611347, -122.3411)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,3/27/16 2:57,2
1702695,16000105540,2016105540,450,DRIVING WHILE UNDER INFLUENCE (DUI),TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,3/27/16 4:13,19XX BLOCK OF BOREN AV,D,D3,7300.2014,-122.33337,47.61733,"(47.61733, -122.33337)",DUI - DRIVING UNDER INFLUENCE,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,,1
1702696,16000105525,2016105525,161,TRESPASS,TRESPASS,TRESPASS,3/27/16 4:18,21XX BLOCK OF 4 AV,D,D2,7200.1056,-122.34198,47.614216,"(47.614216, -122.34198)",NUISANCE - MISCHIEF,MISCELLANEOUS MISDEMEANORS,MISCELLANEOUS MISDEMEANORS,,1
